,News Source,Tweet,Tweets Ago,Date,Compound,Positive,Neutral,Negative
268,@CBSNews,"Porn star Stormy Daniels, at the center of a political storm involving President Trump, has been arrested while per… https://t.co/LZwH2SwRm1",21,Thu Jul 12 05:41:22 +0000 2018,-0.4767,0.0,0.147,0.853
269,@CBSNews,"Stormy Daniels arrested while performing at Ohio strip club, her lawyer says https://t.co/ualR5ipuVr https://t.co/xzkyAVimYb",22,Thu Jul 12 05:40:06 +0000 2018,-0.4767,0.0,0.193,0.807
270,@CBSNews,"Paul Ryan criticizes Trump's China tariffs, saying they aren't ""the right way to go"" https://t.co/b4DxdqShX4 https://t.co/PNYugYtn8r",23,Thu Jul 12 05:33:03 +0000 2018,-0.34,0.0,0.138,0.862
271,@CBSNews,"Kylie Jenner to become youngest self-made billionaire ever, Forbes says https://t.co/lmnQssdBqS https://t.co/HF3vjEYREX",24,Thu Jul 12 05:18:03 +0000 2018,0.0,0.0,0.0,1.0
272,@CBSNews,"Social media campaign pushes sales of Green Day's ""American Idiot"" ahead of Trump's U.K. visit… https://t.co/XWT2y36X8i",25,Thu Jul 12 05:10:05 +0000 2018,-0.5106,0.0,0.18,0.82
273,@CBSNews,Ryan slams ex-FBI lawyer Lisa Page for not complying with congressional subpoena https://t.co/0OINg8EQJF https://t.co/7NqChy6ZM4,26,Thu Jul 12 05:03:04 +0000 2018,0.0,0.0,0.0,1.0
274,@CBSNews,Officers recall finding buried baby; man says he abandoned boy because he was heavy https://t.co/rk3fJgdrfF https://t.co/0gXQbUSpGy,27,Thu Jul 12 04:48:03 +0000 2018,-0.4588,0.0,0.167,0.833
275,@CBSNews,"Burglar breaks into escape room business, calls 911 when he can't get out, owner says https://t.co/FwEfRjCSlR https://t.co/lrICsUrZts",28,Thu Jul 12 04:40:07 +0000 2018,0.1779,0.096,0.0,0.904
276,@CBSNews,"""What good is NATO"": Trump criticizes Germany and other allies at summit https://t.co/VWPlj0ptE4 https://t.co/KykpiGwONJ",29,Thu Jul 12 04:33:03 +0000 2018,0.128,0.168,0.139,0.694
277,@CBSNews,"Scott Dozier case: Hours before execution, judge in pharma company suit halts use of drug https://t.co/iueMBeJToY https://t.co/cbpO9BnkTq",30,Thu Jul 12 04:18:04 +0000 2018,0.0,0.0,0.0,1.0
278,@CBSNews,"How did the ""world's unluckiest man"" really die in Pompeii? https://t.co/kNsI6xSkBP https://t.co/Y2qdgSn15k",31,Thu Jul 12 04:03:03 +0000 2018,-0.6361,0.0,0.276,0.724
279,@CBSNews,The job market is apparently so hot people are ghosting potential employers https://t.co/ZP2K1aTxMx https://t.co/Xr0eBztgYd,32,Thu Jul 12 03:48:03 +0000 2018,0.0,0.0,0.0,1.0
280,@CBSNews,Officer resigns after video shows him not stepping when woman in Puerto Rico shirt is harassed… https://t.co/992yCM1mkq,33,Thu Jul 12 03:44:47 +0000 2018,-0.3182,0.0,0.126,0.874
281,@CBSNews,Papa John's founder John Schnatter resigns as chairman of the board after his use of a racial slur during a May con… https://t.co/aRlJXp31kW,34,Thu Jul 12 03:39:38 +0000 2018,-0.3182,0.0,0.103,0.897
282,@CBSNews,Wall Street sees no easy off-ramps to U.S. trade war with China https://t.co/vq0empDNIR https://t.co/CzazpvWBAz,35,Thu Jul 12 03:33:04 +0000 2018,-0.4939,0.145,0.305,0.55
283,@CBSNews,The job market is apparently so hot people are ghosting potential employers https://t.co/nxxufLVERF https://t.co/hKbiNIBeGk,36,Thu Jul 12 03:18:06 +0000 2018,0.0,0.0,0.0,1.0
284,@CBSNews,Wall Street sees no easy off-ramps to U.S. trade war with China https://t.co/XJsRmp8xeX https://t.co/I6tNC8A2im,37,Thu Jul 12 03:03:06 +0000 2018,-0.4939,0.145,0.305,0.55
285,@CBSNews,Oregon ranchers pardoned by Trump arrive home https://t.co/nqnDkqcluF https://t.co/AKq21ivIkM,38,Thu Jul 12 03:00:25 +0000 2018,0.2263,0.192,0.0,0.808
286,@CBSNews,She's making mommy moves: Cardi B welcomes daughter Kulture Kiari Cephus with rapper Offset of Migos… https://t.co/kcjZgFznGX,39,Thu Jul 12 02:39:46 +0000 2018,0.4019,0.153,0.0,0.847
287,@CBSNews,"Twenty One Pilots breaks yearlong silence, dropping two new songs and world tour https://t.co/igTA2QdOFU https://t.co/bktW9y4s8s",40,Thu Jul 12 02:19:41 +0000 2018,0.0,0.0,0.0,1.0
288,@CBSNews,"Prince Harry and Meghan Markle  mobbed by fans while on Dublin tour, their first official trip abroad as a married… https://t.co/NyAXgrUKvc",41,Thu Jul 12 02:00:03 +0000 2018,0.0,0.0,0.0,1.0
289,@CBSNews,"Room for one, please! A curious black bear took an afternoon stroll through a Vermont hotel after walking right in… https://t.co/TakqaalUT3",42,Thu Jul 12 01:40:16 +0000 2018,0.5983,0.223,0.0,0.777
290,@CBSNews,"PayPal likes to get paid, even if you're dead: Company apologizes after telling dead woman she's in breach of contr… https://t.co/ovfogwoF3B",43,Thu Jul 12 01:19:38 +0000 2018,-0.6486,0.172,0.278,0.55
291,@CBSNews,"""Politicians shouldn't pick their voters; voters should pick their politicians"": Obama stars in new promo for anti-… https://t.co/DgDSjnZ1dK",44,Thu Jul 12 00:59:37 +0000 2018,0.0,0.0,0.0,1.0
292,@CBSNews,"Firefighter killed in Wisconsin building explosion, that left 12 other people hurt, identified as father of twin da… https://t.co/Pbb4wByM3G",45,Thu Jul 12 00:39:40 +0000 2018,-0.836,0.0,0.317,0.683
293,@CBSNews,"We have a NEW newsroom at @CBSNews, but our commitment to you, our viewers, will never change. #OriginalReporting… https://t.co/bJAcs5Z0ng",46,Thu Jul 12 00:20:54 +0000 2018,0.5267,0.167,0.0,0.833
294,@CBSNews,Homeless artist with no arms allegedly stabbed tourist with scissors https://t.co/YHTQzb8TvV https://t.co/FzlRkdDiEY,47,Wed Jul 11 23:59:38 +0000 2018,-0.6249,0.0,0.338,0.662
295,@CBSNews,Potentially life-saving foam that quickly stops internal bleeding in trauma patients approved by FDA for clinical t… https://t.co/qA6D7CyaRN,48,Wed Jul 11 23:39:30 +0000 2018,-0.1531,0.126,0.198,0.676
296,@CBSNews,The World Cup final is set: Underdog Croatia will look to win its first-ever title against France on Sunday.… https://t.co/Jf3D2kSmfX,49,Wed Jul 11 23:18:53 +0000 2018,0.5859,0.167,0.0,0.833
297,@CBSNews,"RT @CBSEveningNews: After nearly a month apart, Bernardino Contreas Trejo was finally reunited with his four-year-old daughter.

After flee…",50,Wed Jul 11 23:03:37 +0000 2018,0.0,0.0,0.0,1.0
298,@CBSNews,“That was the last time I saw my brother”: First fire chief to enter Twin Towers on 9/11 and who lost only brother… https://t.co/8NzBxWwNQS,51,Wed Jul 11 23:03:32 +0000 2018,-0.5719,0.0,0.183,0.817
299,@CBSNews,"RT @CBSEveningNews: The next round of Pres. Trump’s tariffs could impact American consumers. From seafood to baseball gloves to even soap,…",52,Wed Jul 11 22:53:31 +0000 2018,0.0,0.0,0.0,1.0
300,@CBSNews,"""The administration deserves a great deal of credit for this economic recovery we're seeing. They've done so much g… https://t.co/K9X9PNWiaS",53,Wed Jul 11 22:51:58 +0000 2018,0.7717,0.283,0.0,0.717
301,@CBSNews,"“By the grace of god that the injuries weren’t incredibly severe,” says Coast Guard who saved 11 people after their… https://t.co/aNeV6POsxH",54,Wed Jul 11 22:50:45 +0000 2018,0.7717,0.3,0.0,0.7
302,@CBSNews,Lucky to be alive: New images show dangerous rescue operation that took place to save the Thai soccer players and c… https://t.co/gYbYPN3etk,55,Wed Jul 11 22:45:58 +0000 2018,0.8316,0.372,0.097,0.531
303,@CBSNews,"President Trump blasts Germany, other allies during NATO summit in Brussels, raising concern about the future of th… https://t.co/ayFSiKUvqa",56,Wed Jul 11 22:41:43 +0000 2018,0.0,0.0,0.0,1.0
304,@CBSNews,"When a couple in California checked their security camera footage last week, they discovered their neighbor doing s… https://t.co/iD6blOee4m",57,Wed Jul 11 22:40:11 +0000 2018,0.34,0.124,0.0,0.876
305,@CBSNews,News that Juventus Football Club would pay 100 million euros ($117 million) for soccer star Cristiano Ronaldo is no… https://t.co/8yzvi2TxTt,58,Wed Jul 11 22:24:53 +0000 2018,-0.1027,0.0,0.069,0.931
306,@CBSNews,"New research shows most African-Americans will develop high blood pressure in middle age, putting them at greater r… https://t.co/pm3HDkAq2C",59,Wed Jul 11 22:09:40 +0000 2018,0.0772,0.115,0.101,0.783
307,@CBSNews,"""Go back to your country"": Woman arrested in beating of 92-year-old man with a brick on a California sidewalk… https://t.co/YDqaR2TSWK",60,Wed Jul 11 21:50:50 +0000 2018,-0.7269,0.0,0.276,0.724
308,@CBSNews,"Six months after the Tax Cut and Jobs Act became law, there's still little evidence that the average job holder is… https://t.co/k1m8mNiZil",61,Wed Jul 11 21:29:51 +0000 2018,-0.2732,0.0,0.091,0.909
309,@CBSNews,NEW: Justice Department reveals one child separated from parents by the federal government may actually be an Ameri… https://t.co/kUwGZ88R80,62,Wed Jul 11 21:11:55 +0000 2018,0.5267,0.159,0.0,0.841
310,@CBSNews,"JUST IN: Croatia beat England 2-1 in a dramatic finish to the advance to their first-ever World Cup, where they'll… https://t.co/l4F4zOjZF6",63,Wed Jul 11 20:55:05 +0000 2018,0.0,0.0,0.0,1.0
311,@CBSNews,"WATCH: World leaders at NATO summit greeted by unusual performance -- a woman flying and flipping through the air,… https://t.co/ck53rgURAJ",64,Wed Jul 11 20:43:49 +0000 2018,0.2732,0.104,0.0,0.896
312,@CBSNews,"Cardi B is making mommy moves now after she and her husband, Offset, welcomed baby daughter, Kulture Kiari Cephus… https://t.co/MHhOW9mwe7",65,Wed Jul 11 20:14:48 +0000 2018,0.34,0.118,0.0,0.882
313,@CBSNews,An adorable 3-year-old couldn't resist touching Meghan Markle's hair during the royal couple's trip to Ireland -- a… https://t.co/az2EHd8KJb,66,Wed Jul 11 19:59:59 +0000 2018,0.4939,0.151,0.0,0.849
314,@CBSNews,"Paul Manafort's ""solitary confinement"" includes a private bathroom, a personal phone and a living space bigger than… https://t.co/DdBWtYref5",67,Wed Jul 11 19:59:36 +0000 2018,0.0,0.0,0.0,1.0
315,@CBSNews,"Kylie Jenner is 20 and with $900M, she's set to become the youngest self-made billionaire in history. Even the othe… https://t.co/Yft3bwgIeU",68,Wed Jul 11 19:44:39 +0000 2018,0.0,0.0,0.0,1.0
316,@CBSNews,The founder of Papa John's allegedly used the N-word during a conference call and graphically described violence ag… https://t.co/zy8U3sb7DD,69,Wed Jul 11 19:29:48 +0000 2018,-0.6249,0.0,0.194,0.806
317,@CBSNews,"MILE HIGH MARIACHI: Award-wining band surprises unsuspecting passengers on a Southwest flight by ""elevating"" their… https://t.co/nzTVckz5TH",70,Wed Jul 11 19:14:38 +0000 2018,0.2263,0.119,0.0,0.881
318,@CBSNews,A firefighter died and at least a dozen people were injured after a natural gas explosion leveled buildings in Sun… https://t.co/EMF6xns4GX,71,Wed Jul 11 19:00:08 +0000 2018,-0.5859,0.105,0.265,0.63
319,@CBSNews,"WATCH: A group of men only needed a few seconds to make off with more than $27,000 worth of computers and phones fr… https://t.co/YGYyCMLZhi",72,Wed Jul 11 18:45:25 +0000 2018,0.2878,0.093,0.0,0.907
320,@CBSNews,A man could lose his limbs and even his life after contracting a flesh-eating bacteria in New Jersey waters… https://t.co/aPO3glVXsZ,73,Wed Jul 11 18:29:35 +0000 2018,-0.4019,0.0,0.137,0.863
321,@CBSNews,"WATCH: Police officer caught on news station's security camera -- but she wasn't fighting crime, she was dancing al… https://t.co/kzX3YdvvHM",74,Wed Jul 11 18:15:25 +0000 2018,0.7987,0.324,0.0,0.676
322,@CBSNews,"Sarah Palin said she was ""duped"" by Sacha Baron Cohen for his upcoming Showtime series ""Who Is America?"" She wrote… https://t.co/EsSf7f6U3c",75,Wed Jul 11 17:59:43 +0000 2018,0.0,0.0,0.0,1.0
323,@CBSNews,A mayor in Pennsylvania suggested that people protesting police should be hit with water cannons. Now the city is s… https://t.co/o52psmlwXJ,76,Wed Jul 11 17:44:45 +0000 2018,-0.4215,0.0,0.128,0.872
324,@CBSNews,"When it comes to household tasks, ""DIY"" may seem like the cheaper alternative to hiring a pro. But the reality can… https://t.co/K7KoGAUTVp",77,Wed Jul 11 17:41:41 +0000 2018,0.1901,0.08,0.0,0.92
325,@CBSNews,"President Trump, NATO allies take photo at summit in Brussels https://t.co/4QYMUvUbQv https://t.co/vLcouxPIFh",78,Wed Jul 11 17:40:44 +0000 2018,0.0,0.0,0.0,1.0
326,@CBSNews,"Student debt is finally leveling off—but not for the reason you'd expect 
https://t.co/YDRuhkklWY https://t.co/DeVRsrKtFK",79,Wed Jul 11 17:31:26 +0000 2018,-0.3612,0.0,0.161,0.839
327,@CBSNews,Convicted killer Scott Raymond Dozier is set to be executed Wednesday night and has even said he wants to die. But… https://t.co/zi4mmZGv23,80,Wed Jul 11 17:14:43 +0000 2018,-0.8481,0.0,0.291,0.709
328,@CBSNews,"Former UCLA basketball player Billy Knight was found dead after posting a YouTube video saying he lived ""a life of… https://t.co/mQJwV478bz",81,Wed Jul 11 17:04:19 +0000 2018,-0.6486,0.0,0.185,0.815
329,@CBSNews,The U.S. issued travel warnings earlier this year for parts of Mexico. Police are now investigating the murder of a… https://t.co/yFO8bPef4M,82,Wed Jul 11 16:44:49 +0000 2018,-0.7845,0.0,0.266,0.734
330,@CBSNews,A second suspect has been arrested for the fatal shooting of rapper XXXTentacion and charged with first-degree murd… https://t.co/P4wMqq1WTI,83,Wed Jul 11 16:33:38 +0000 2018,-0.8625,0.0,0.431,0.569
331,@CBSNews,SCAM WARNING: Tyler Perry warns fans not to fall for Facebook scams using his name -- and he's not the only mogul t… https://t.co/c5g0MVPFht,84,Wed Jul 11 16:14:35 +0000 2018,-0.9147,0.0,0.39,0.61
332,@CBSNews,Young siblings diagnosed with same brain cancer within weeks of each other https://t.co/kJVEM0loOA https://t.co/6FPYkT03uY,85,Wed Jul 11 15:59:33 +0000 2018,-0.6597,0.0,0.253,0.747
333,@CBSNews,"Macy's says cyberthieves hacked the accounts of thousands of customers, compromising full names, credit card number… https://t.co/z80hRiBDEd",86,Wed Jul 11 15:44:36 +0000 2018,-0.0258,0.128,0.133,0.739
334,@CBSNews,Alexandria Ocasio-Cortez wins another primary; this one she didn't run in https://t.co/bhhFu5KcoV https://t.co/6mCc64oSE7,87,Wed Jul 11 15:29:46 +0000 2018,0.5719,0.236,0.0,0.764
335,@CBSNews,"""Even though the odds seemed impossible, what I've always been taught is to take risk and be bold when the situatio… https://t.co/pR2vG9kyVL",88,Wed Jul 11 15:15:23 +0000 2018,0.128,0.105,0.085,0.81
336,@CBSNews,Shares slide amid escalating U.S.-China trade tensions https://t.co/4dgw4qAt1S https://t.co/C4bYzgKcUP,89,Wed Jul 11 14:59:51 +0000 2018,-0.128,0.185,0.227,0.588
337,@CBSNews,"WATCH: President Trump meets with French President Macron.
""We have a tremendous relationship. We're discussing tra… https://t.co/IfC38uJPVn",90,Wed Jul 11 14:58:19 +0000 2018,0.0,0.0,0.0,1.0
338,@CBSNews,"Ex-FBI lawyer Lisa Page will not appear Wednesday before Congressional committee, attorney says… https://t.co/M2utFOtNN3",91,Wed Jul 11 14:44:31 +0000 2018,0.0,0.0,0.0,1.0
339,@CBSNews,"""(I) warmed him up, gave him a couple of kisses and just held him"": Officers recall finding buried baby in Montana… https://t.co/iAfekmHuaC",92,Wed Jul 11 14:29:39 +0000 2018,0.6597,0.221,0.0,0.779
340,@CBSNews,WATCH: @SpeakerRyan is speaking after a closed House conference https://t.co/QdLLHBhuyQ https://t.co/upCVzEshJd,93,Wed Jul 11 14:21:52 +0000 2018,0.0,0.0,0.0,1.0
341,@CBSNews,WATCH: President Trump meets with German Chancellor Angela Merkel https://t.co/VVaEXWal3Z https://t.co/VIIfgelkJh,94,Wed Jul 11 14:14:35 +0000 2018,0.0,0.0,0.0,1.0
342,@CBSNews,Murdoch's 21st Century Fox ups Sky bid to beat rival Comcast https://t.co/wdahmsZKCH https://t.co/UnG6T7xVdo,95,Wed Jul 11 14:14:34 +0000 2018,0.0,0.0,0.0,1.0
343,@CBSNews,WATCH: First video emerges off Thai soccer team recovering in hospital's isolation ward after rescue… https://t.co/KQING2XfKv,96,Wed Jul 11 14:00:41 +0000 2018,-0.4019,0.0,0.153,0.847
344,@CBSNews,"Zsa Zsa, the ""World's Ugliest Dog,"" dies less than a month after securing title: https://t.co/p01mhlj46F https://t.co/IsaUDbPu4n",97,Wed Jul 11 13:49:51 +0000 2018,-0.3612,0.12,0.199,0.681
345,@CBSNews,First video emerges of Thai soccer team recovering in hospital's isolation ward https://t.co/FOVoOzkqRy https://t.co/xaW3FhqcFI,98,Wed Jul 11 13:34:31 +0000 2018,-0.4019,0.0,0.172,0.828
346,@CBSNews,Queen Elizabeth II will welcome President Trump and his wife Melania at Windsor Castle where they will watch a mili… https://t.co/VePgZTBHoF,99,Wed Jul 11 13:18:09 +0000 2018,0.4588,0.136,0.0,0.864
347,@CBSNews,Sweet! 7-Eleven is giving out free Slurpees for their 91st birthday today. https://t.co/h3g9Lhd5B9 https://t.co/qJnhO1CxCx,100,Wed Jul 11 12:59:57 +0000 2018,0.8398,0.45,0.0,0.55
348,@CBSNews,"Watch never-before-seen archival footage of Tom Petty and the Heartbreakers' newly released song, ""Keep A Little So… https://t.co/G393kwATz7",101,Wed Jul 11 12:42:39 +0000 2018,-0.5994,0.0,0.246,0.754
349,@CBSNews,RT @CBSThisMorning: Just revealed on @CBSThisMorning: Watch never-before-seen archival footage of @TomPetty and the Heartbreakers' newly re…,102,Wed Jul 11 12:41:38 +0000 2018,-0.4767,0.0,0.162,0.838
350,@CBSNews,"Some immigrant toddlers are back in the arms of their parents, but others remained in holding facilities as federal… https://t.co/oriWt1T3mx",103,Wed Jul 11 12:20:02 +0000 2018,0.0,0.0,0.0,1.0
351,@CBSNews,WATCH: NATO leaders come together for photo ahead of summit in Brussels https://t.co/GzkrQJf5pP https://t.co/nVwLpI2Qy9,104,Wed Jul 11 12:05:03 +0000 2018,0.0,0.0,0.0,1.0
352,@CBSNews,Border Patrol claims New York City Mayor Bill de Blasio illegally crossed the U.S. border https://t.co/F1UmRLOib2 https://t.co/JzyNm7uIqO,105,Wed Jul 11 12:00:01 +0000 2018,0.0,0.0,0.0,1.0
353,@CBSNews,"Police warn there is no ""guarantee"" the U.K. is clear of the deadly nerve agent Novichok after an attack on an ex-s… https://t.co/9uSU88coPN",106,Wed Jul 11 11:44:44 +0000 2018,-0.4767,0.092,0.237,0.671
354,@CBSNews,"Brett Kavanaugh needs 51 votes to become the Supreme Court's next associate justice, and his future rests in the ha… https://t.co/2DNHA8MvnK",107,Wed Jul 11 11:31:00 +0000 2018,0.7906,0.269,0.0,0.731
355,@CBSNews,RT @CBSThisMorning: “There was still cautious optimism only because we still had 4 Thai Navy SEALs that were still back there that we were…,108,Wed Jul 11 11:25:26 +0000 2018,0.4767,0.135,0.054,0.811
356,@CBSNews,"""Germany is totally controlled by Russia"": President Trump took a few jabs at Germany during a combative breakfast… https://t.co/swOziqMiBT",109,Wed Jul 11 11:15:21 +0000 2018,0.0,0.0,0.0,1.0
357,@CBSNews,Final group was pulled from Thai cave just before water pump malfunction: https://t.co/EUrGCavzlv https://t.co/tIASElBRNV,110,Wed Jul 11 10:51:53 +0000 2018,0.0,0.0,0.0,1.0
358,@CBSNews,RT @CBSThisMorning: NEW: @CBSNews has learned the final four boys and the coach were rescued just in time from a Thai cave. Hours after the…,111,Wed Jul 11 10:51:22 +0000 2018,0.4215,0.109,0.0,0.891
359,@CBSNews,RT @CBSThisMorning: Take a look at what's ahead on @CBSThisMorning: https://t.co/JT8hTYljhA,112,Wed Jul 11 10:46:48 +0000 2018,0.0,0.0,0.0,1.0
360,@CNN,"A Colorado hospital is suspending its transplant program for six to 12 months, citing staffing issues. Unless patie… https://t.co/Ld0gsDYkpL",113,Wed Jul 11 10:39:40 +0000 2018,0.0,0.0,0.0,1.0
361,@CNN,"RT @NewDay: ""Trump is trying to conflate his issues over trade and his beef with Europe and the EU with NATO, and he's using our military s…",114,Wed Jul 11 10:30:21 +0000 2018,0.0,0.0,0.0,1.0
362,@CNN,These grandparents went to visit their soldier son-in-law at an Army base on July 4 and were turned over to ICE… https://t.co/6w4o1u50I7,115,Wed Jul 11 10:30:06 +0000 2018,0.0,0.0,0.0,1.0
363,@CNN,Facebook says it will donate $5 to every newly created fundraiser posted on a US user's birthday. The fundraiser mu… https://t.co/3auq4SnwiU,116,Wed Jul 11 10:22:01 +0000 2018,0.25,0.095,0.0,0.905
364,@CNN,"Tesla plans to open a plant in Shanghai that will crank out 500,000 vehicles a year https://t.co/YiZnLip4Bz https://t.co/2e27TF2ec0",117,Wed Jul 11 10:16:43 +0000 2018,0.0,0.0,0.0,1.0
365,@CNN,"It began with great expectations, an eagerly-anticipated meeting with a reclusive leader, and a gift bag that inclu… https://t.co/9jaU9bYRAR",118,Wed Jul 11 10:10:46 +0000 2018,0.7906,0.318,0.0,0.682
366,@CNN,A sheriff's deputy who found a baby partially buried but alive in the mountains of Montana over the weekend says he… https://t.co/Sy7Wkoevj3,119,Wed Jul 11 10:08:21 +0000 2018,0.5267,0.152,0.0,0.848
367,@CNN,There's a British campaign to make Green Day's 'American Idiot' the No. 1 song when President Trump arrives… https://t.co/buIATSKoIC,120,Wed Jul 11 09:56:27 +0000 2018,-0.6705,0.0,0.268,0.732
368,@CNN,Paul Manafort's lawyers have new concerns about where the former Trump campaign chairman should be held in jail… https://t.co/t29tAqBAjB,121,Wed Jul 11 09:45:17 +0000 2018,0.0,0.0,0.0,1.0
369,@CNN,Volunteers in the Thai cave rescue cheer after learning that the last of the 12 boys and their coach emerged safely… https://t.co/WT689VJayd,122,Wed Jul 11 09:34:26 +0000 2018,0.765,0.248,0.0,0.752
370,@CNN,"Scientists have discovered the world's oldest color. It's bright pink -- the color of bubble gum, flamingos and cot… https://t.co/FDrDldiR2m",123,Wed Jul 11 09:22:37 +0000 2018,0.4404,0.132,0.0,0.868
371,@CNN,The NFL Player's Association filed a grievance challenging the NFL's new policy on player protests during the pre-g… https://t.co/NHobaApxmj,124,Wed Jul 11 09:11:09 +0000 2018,-0.5267,0.074,0.231,0.694
372,@CNN,"After nine years, 16 trophies and 451 goals, Cristiano Ronaldo is leaving Real Madrid for Juventus… https://t.co/ic8RxoA1AU",1,Wed Jul 11 08:59:28 +0000 2018,0.0,0.0,0.0,1.0
373,@CNN,"A hacker penetrated an Air Force captain's computer to steal sensitive information about US military drones, accord… https://t.co/WDWKzBGZCy",2,Wed Jul 11 08:48:29 +0000 2018,-0.4939,0.0,0.167,0.833
374,@CNN,"Now that 12 boys and their coach have been freed from a cave in Thailand, doctors are monitoring their health, look… https://t.co/2ATWS46kb2",3,Wed Jul 11 08:37:03 +0000 2018,0.4019,0.119,0.0,0.881
375,@CNN,An Illinois park is investigating after a woman accused one of its police officers of standing by as a man harassed… https://t.co/XqdiOBjMqv,4,Wed Jul 11 08:25:54 +0000 2018,-0.296,0.0,0.104,0.896
376,@CNN,President Donald Trump has accused fellow NATO ally Germany of being beholden to Russia because it buys energy from… https://t.co/eSYbQcehd9,5,Wed Jul 11 08:16:08 +0000 2018,-0.0258,0.094,0.099,0.807
377,@CNN,"What weighs 1,300 pounds (600 kilograms), is 15.45 feet (4.71 meters) long and is believed to be more than 60 years… https://t.co/s8DieKWz4S",6,Wed Jul 11 08:14:59 +0000 2018,0.0,0.0,0.0,1.0
378,@CNN,The father of one of the boys rescued from a Thai cave waited 17 days on a mountainside for the trapped soccer play… https://t.co/dMEfzrcdCc,7,Wed Jul 11 08:04:02 +0000 2018,-0.1531,0.107,0.13,0.763
379,@CNN,"Donald Trump is in for the trolling of a lifetime when he arrives in Britain, writes @robcrilly for @CNNopinion https://t.co/tCyFakUZpj",8,Wed Jul 11 07:52:37 +0000 2018,0.0,0.0,0.0,1.0
380,@CNN,"Wildlife rangers in northern Australia captured this massive 1,300 pound crocodile after first spotting it nearly a… https://t.co/137uukum7i",9,Wed Jul 11 07:41:46 +0000 2018,0.0,0.0,0.0,1.0
381,@CNN,"As gunshots rang out, staffers at the Capital Gazette in Maryland cowered under desks, fearing for their lives.

We… https://t.co/GYhEtGrIVd",10,Wed Jul 11 07:30:53 +0000 2018,-0.5719,0.0,0.163,0.837
382,@CNN,A sheriff's deputy who found a baby partially buried but alive in the mountains of Montana over the weekend says he… https://t.co/E18kkhF9IU,11,Wed Jul 11 07:20:15 +0000 2018,0.5267,0.152,0.0,0.848
383,@CNN,"""We need to have this conversation about basic decency, and human dignity, and how we treat others."" Gov. Ricardo R… https://t.co/sSBbGWJ62v",12,Wed Jul 11 07:10:05 +0000 2018,0.6597,0.221,0.0,0.779
384,@CNN,"Donald Trump is in for the trolling of a lifetime when he arrives in Britain, writes @robcrilly for @CNNopinion https://t.co/31Cwee06TX",13,Wed Jul 11 06:50:06 +0000 2018,0.0,0.0,0.0,1.0
385,@CNN,Landslides and flooding caused by torrential rain in Japan have killed at least 176 people https://t.co/akZlujoME6,14,Wed Jul 11 06:45:07 +0000 2018,-0.6705,0.0,0.231,0.769
386,@CNN,The Pakistani Taliban have claimed responsibility for Tuesday's suicide attack which left at least 20 people dead i… https://t.co/gShVerTtE0,15,Wed Jul 11 06:38:44 +0000 2018,-0.9169,0.0,0.427,0.573
387,@CNN,"After nine years, 16 trophies and 451 goals, Cristiano Ronaldo is leaving Real Madrid for Juventus… https://t.co/xxsNHKymrn",16,Wed Jul 11 06:31:04 +0000 2018,0.0,0.0,0.0,1.0
388,@CNN,"Senate Democrats, eager to sink the nomination of Judge Brett Kavanaugh to the Supreme Court, are ratcheting up dem… https://t.co/82eB4kjUBv",17,Wed Jul 11 06:20:03 +0000 2018,0.7269,0.253,0.0,0.747
389,@CNN,"England's #WorldCup success has inspired a sharp increase in the popularity of waistcoats, and manager Gareth South… https://t.co/orNw3nVxfO",18,Wed Jul 11 06:16:00 +0000 2018,0.9062,0.486,0.0,0.514
390,@CNN,"A senior European official has told CNN that NATO members are preparing for a worst-case scenario at the summit, am… https://t.co/DhVuUqgAKk",19,Wed Jul 11 06:10:06 +0000 2018,0.0,0.0,0.0,1.0
391,@CNN,"What weighs 1,300 pounds (600 kilograms), is 15.45 feet (4.71 meters) long and is believed to be more than 60 years… https://t.co/uQxxZLd0Dn",20,Wed Jul 11 06:01:03 +0000 2018,0.0,0.0,0.0,1.0
392,@CNN,Allies wonder if the West can withstand the Trump presidency | Analysis by @stcollinson https://t.co/GET0DJ1y5n https://t.co/8l6RIJvwNA,21,Wed Jul 11 05:50:08 +0000 2018,0.0,0.0,0.0,1.0
393,@CNN,"With 7 singles in Billboard's top 10, Drake toppled The Beatles' historic record of five simultaneous singles, set… https://t.co/zfqEmDy6Gx",22,Wed Jul 11 05:46:00 +0000 2018,0.2023,0.096,0.0,0.904
394,@CNN,"In an experiment, Australian scientists have successfully wiped out more than 80% of disease-carrying mosquitoes in… https://t.co/Dp1nhsDUrP",23,Wed Jul 11 05:31:05 +0000 2018,0.4939,0.167,0.0,0.833
395,@CNN,"Chicago has been Sears' headquarters for a century. Now, the struggling retailer is closing its last location there… https://t.co/Q980gVMz79",24,Wed Jul 11 05:16:00 +0000 2018,-0.4215,0.0,0.141,0.859
396,@CNN,Newly-discovered fossils suggest giant dinosaurs evolved millions of years earlier than scientists thought https://t.co/ORLrlZ1gRc,25,Wed Jul 11 05:01:04 +0000 2018,0.0,0.0,0.0,1.0
397,@CNN,"Microsoft is taking a stab at the cheap tablet market with the Surface Go, a 10-inch iPad competitor… https://t.co/ZnYBRUcUXZ",26,Wed Jul 11 04:46:00 +0000 2018,-0.5859,0.0,0.192,0.808
